conglomerado;panelm;estrato;ciudad;id_canton;id_prov
17803;31;1113;110150;1101;11
21803;28;1113;110150;1101;11
22803;29;1111;110150;1101;11
29305;29;1113;110150;1101;11
10904;32;1113;110150;1101;11
902401;28;1122;110150;1101;11
1002;42;1112;110150;1101;11
21001;27;1112;110150;1101;11
21302;42;1113;110150;1101;11
15502;26;1113;110150;1101;11
24601;35;1113;110150;1101;11
21203;32;1112;110150;1101;11
1201;41;1113;110150;1101;11
5702;28;1113;110150;1101;11
2902;41;1112;110150;1101;11
14303;37;1111;110150;1101;11
8004;25;1113;110150;1101;11
5205;27;1113;110150;1101;11
902601;29;1123;110150;1101;11
22205;35;1111;110150;1101;11
10603;27;1113;110150;1101;11
21401;25;1112;110150;1101;11
26402;25;1113;110150;1101;11
15104;25;1112;110150;1101;11
6302;26;1113;110150;1101;11
28503;37;1112;110150;1101;11
12403;41;1111;110150;1101;11
15802;26;1111;110150;1101;11
22005;37;1113;110150;1101;11
22701;28;1111;110150;1101;11
13502;34;1113;110150;1101;11
9703;34;1113;110150;1101;11
28002;37;1113;110150;1101;11
30005;32;1113;110150;1101;11
3604;26;1112;110150;1101;11
6801;31;1112;110150;1101;11
1203;42;1113;110150;1101;11
13301;31;1112;110150;1101;11
302;26;1111;110150;1101;11
5402;29;1113;110150;1101;11
21206;34;1112;110150;1101;11
10101;32;1112;110150;1101;11
22904;37;1111;110150;1101;11
27502;28;1112;110150;1101;11
1901;31;1113;110150;1101;11
29306;35;1113;110150;1101;11
901501;26;1122;110150;1101;11
902002;41;1123;110150;1101;11
29710;31;1111;110150;1101;11
22804;32;1111;110150;1101;11
101;34;1122;110155;1101;11
900501;28;1121;110156;1101;11
900302;25;1121;110160;1101;11
101;42;1122;110160;1101;11
900303;25;1123;110161;1101;11
900302;41;1122;110162;1101;11
900201;37;1122;110162;1101;11
101;31;1123;110162;1101;11
1402;32;1111;110250;1102;11
900601;28;1121;110250;1102;11
902001;42;1121;110250;1102;11
1901;26;1112;110250;1102;11
104;29;1112;110250;1102;11
1303;42;1112;110250;1102;11
900903;32;1122;110250;1102;11
901102;34;1121;110250;1102;11
901201;29;1121;110250;1102;11
3203;42;1111;110350;1103;11
3005;34;1112;110350;1103;11
2003;27;1111;110350;1103;11
3505;25;1111;110350;1103;11
2403;28;1111;110350;1103;11
1502;42;1111;110350;1103;11
900202;25;1122;110351;1103;11
102;27;1123;110353;1103;11
900101;35;1122;110353;1103;11
304;29;1111;110450;1104;11
900202;26;1122;110450;1104;11
104;41;1112;110450;1104;11
900201;31;1122;110451;1104;11
101;26;1123;110550;1105;11
101;28;1123;110551;1105;11
103;35;1122;110553;1105;11
900501;27;1121;110650;1106;11
101;37;1122;110651;1106;11
101;27;1122;110653;1106;11
103;34;1123;110750;1107;11
403;42;1123;110750;1107;11
900802;42;1121;110753;1107;11
901202;31;1121;110753;1107;11
900102;26;1121;110754;1107;11
900103;34;1121;110754;1107;11
900401;27;1121;110756;1107;11
900801;41;1121;110756;1107;11
1903;31;1111;110850;1108;11
1805;27;1112;110850;1108;11
1201;34;1111;110950;1109;11
701;34;1111;110950;1109;11
801;41;1111;110950;1109;11
901801;31;1122;110950;1109;11
900101;29;1121;110952;1109;11
104;35;1123;110956;1109;11
900302;32;1121;110959;1109;11
802;35;1112;111050;1110;11
900103;35;1121;111050;1110;11
504;29;1112;111050;1110;11
403;37;1112;111050;1110;11
901001;27;1122;111050;1110;11
900302;32;1122;111050;1110;11
900402;37;1123;111051;1110;11
900301;29;1122;111051;1110;11
900302;28;1122;111052;1110;11
900101;31;1121;111054;1110;11
403;35;1112;111150;1111;11
401;28;1112;111150;1111;11
601;27;1111;111150;1111;11
900302;37;1121;111154;1111;11
900202;42;1122;111155;1111;11
900101;32;1121;111155;1111;11
900501;25;1122;111250;1112;11
900201;26;1121;111350;1113;11
203;25;1111;111350;1113;11
201;35;1111;111350;1113;11
900103;41;1121;111351;1113;11
900302;37;1121;111353;1113;11
900101;25;1121;111355;1113;11
205;32;1123;111450;1114;11
900901;34;1122;111450;1114;11
901001;41;1122;111650;1116;11
900103;29;1122;111650;1116;11
900301;35;1121;111651;1116;11
3402;41;1213;120150;1201;12
8804;41;1211;120150;1201;12
14202;26;1212;120150;1201;12
2001;32;1212;120150;1201;12
11604;34;1212;120150;1201;12
9402;42;1212;120150;1201;12
12802;28;1212;120150;1201;12
102;35;1223;120152;1201;12
903501;25;1223;120153;1201;12
902203;29;1221;120153;1201;12
902801;28;1221;120153;1201;12
900901;31;1222;120154;1201;12
903601;32;1222;120250;1202;12
203;29;1213;120250;1202;12
903002;37;1221;120251;1202;12
900601;25;1221;120251;1202;12
901901;32;1221;120252;1202;12
903401;37;1223;120350;1203;12
1703;35;1212;120350;1203;12
702;31;1213;120350;1203;12
1403;32;1213;120450;1204;12
901301;25;1222;120450;1204;12
900302;41;1221;120450;1204;12
1301;25;1213;120452;1204;12
900602;29;1222;120452;1204;12
900502;41;1223;120452;1204;12
7201;35;1213;120550;1205;12
17701;31;1212;120550;1205;12
13503;25;1212;120550;1205;12
23101;28;1213;120550;1205;12
24702;37;1212;120550;1205;12
8301;41;1212;120550;1205;12
9602;29;1212;120550;1205;12
8203;28;1211;120550;1205;12
23702;27;1211;120550;1205;12
15706;27;1213;120550;1205;12
21902;29;1211;120550;1205;12
901603;28;1223;120550;1205;12
7101;34;1211;120550;1205;12
12603;37;1213;120550;1205;12
1303;27;1212;120550;1205;12
2103;25;1211;120651;1206;12
902002;29;1223;120750;1207;12
902303;35;1221;120752;1207;12
907001;28;1222;120850;1208;12
901102;26;1221;120850;1208;12
3304;42;1213;120850;1208;12
904001;35;1222;120850;1208;12
902502;42;1221;120850;1208;12
3903;35;1211;120850;1208;12
906103;41;1222;120850;1208;12
503;42;1211;120950;1209;12
902401;26;1223;121050;1210;12
901703;27;1222;121050;1210;12
1902;32;1211;121050;1210;12
900202;37;1222;121050;1210;12
902901;27;1223;121050;1210;12
900601;32;1223;121050;1210;12
803;31;1211;121050;1210;12
900403;34;1223;121050;1210;12
705;37;1211;121051;1210;12
2301;26;1213;121150;1211;12
901701;27;1221;121150;1211;12
904201;34;1221;121150;1211;12
901301;42;1222;121250;1212;12
906001;31;1223;121250;1212;12
902301;26;1222;121250;1212;12
702;26;1211;121250;1212;12
902902;31;1221;121250;1212;12
904903;42;1223;121250;1212;12
1004;34;1213;121350;1213;12
901503;34;1222;121350;1213;12
21403;42;1312;130150;1301;13
6503;31;1313;130150;1301;13
5902;26;1313;130150;1301;13
14602;42;1313;130150;1301;13
5903;41;1313;130150;1301;13
36402;34;1313;130150;1301;13
27102;29;1311;130150;1301;13
24403;32;1313;130150;1301;13
15903;29;1312;130150;1301;13
6201;25;1311;130150;1301;13
605;31;1312;130151;1301;13
900702;42;1323;130153;1301;13
900402;41;1321;130156;1301;13
900202;37;1321;130157;1301;13
900403;32;1321;130157;1301;13
902501;35;1322;130250;1302;13
1901;41;1311;130250;1302;13
2107;35;1311;130250;1302;13
901801;42;1321;130352;1303;13
900903;27;1321;130352;1303;13
901402;26;1322;130352;1303;13
201;41;1323;130356;1303;13
305;34;1312;130357;1303;13
900202;31;1321;130357;1303;13
902702;35;1323;130400;1304;13
606;27;1323;130400;1304;13
1504;31;1312;130450;1304;13
3103;35;1312;130450;1304;13
2902;34;1311;130450;1304;13
6902;31;1311;130450;1304;13
903202;34;1321;130550;1305;13
901801;31;1322;130550;1305;13
902001;26;1321;130650;1306;13
3005;37;1313;130650;1306;13
900603;25;1321;130652;1306;13
102;25;1322;130654;1306;13
900801;35;1321;130657;1306;13
901102;37;1322;130750;1307;13
903201;26;1323;130750;1307;13
30207;41;1312;130850;1308;13
1803;29;1313;130850;1308;13
7502;27;1312;130850;1308;13
13902;25;1313;130850;1308;13
404;28;1313;130850;1308;13
33702;35;1312;130850;1308;13
16103;25;1312;130850;1308;13
21702;35;1313;130850;1308;13
36302;26;1311;130850;1308;13
14202;28;1312;130850;1308;13
23301;27;1313;130850;1308;13
9802;32;1312;130850;1308;13
703;26;1312;130850;1308;13
206;34;1323;130851;1308;13
102;28;1323;130852;1308;13
101;29;1323;130852;1308;13
6603;34;1312;130950;1309;13
10002;41;1312;130950;1309;13
501;29;1312;130950;1309;13
6703;27;1311;130950;1309;13
303;28;1312;130952;1309;13
900301;28;1321;131053;1310;13
304;37;1312;131150;1311;13
1701;25;1312;131250;1312;13
904802;29;1322;131250;1312;13
900601;28;1322;131350;1313;13
901801;27;1322;131350;1313;13
902403;42;1322;131350;1313;13
900801;34;1322;131351;1313;13
902001;25;1323;131351;1313;13
901502;32;1323;131351;1313;13
4203;37;1311;131450;1314;13
2501;27;1312;131450;1314;13
2705;28;1311;131450;1314;13
2203;42;1311;131453;1314;13
900601;41;1322;131453;1314;13
900302;29;1321;131550;1315;13
900802;32;1322;131552;1315;13
801;37;1312;131650;1316;13
106;31;1323;131652;1316;13
1101;26;1312;131750;1317;13
1801;42;1312;131750;1317;13
201;37;1323;131752;1317;13
201;32;1311;131950;1319;13
804;32;1312;131950;1319;13
2304;32;1419;140150;1401;14
3502;41;1419;140150;1401;14
602;35;1419;140150;1401;14
3002;25;1419;140150;1401;14
204;42;1423;140153;1401;14
900101;26;1422;140153;1401;14
901402;35;1421;140157;1401;14
901202;31;1422;140157;1401;14
900102;25;1422;140158;1401;14
101;29;1423;140158;1401;14
602;37;1419;140250;1402;14
900602;29;1421;140250;1402;14
501;29;1419;140250;1402;14
503;34;1419;140250;1402;14
900101;27;1422;140253;1402;14
900601;42;1421;140253;1402;14
900103;28;1422;140253;1402;14
602;42;1419;140350;1403;14
101;31;1423;140351;1403;14
102;37;1423;140351;1403;14
303;26;1419;140450;1404;14
104;27;1419;140450;1404;14
102;28;1419;140450;1404;14
101;37;1422;140454;1404;14
900103;37;1421;140455;1404;14
401;31;1419;140550;1405;14
103;41;1423;140553;1405;14
900101;31;1421;140557;1405;14
900702;25;1423;140650;1406;14
900601;32;1423;140650;1406;14
900504;35;1423;140650;1406;14
900202;32;1421;140651;1406;14
900204;34;1422;140652;1406;14
101;34;1423;140652;1406;14
901001;42;1422;140751;1407;14
900103;29;1422;140751;1407;14
900101;41;1422;140751;1407;14
900103;35;1422;140850;1408;14
203;27;1423;140850;1408;14
900503;34;1421;140950;1409;14
900502;41;1421;140950;1409;14
901301;26;1421;140950;1409;14
102;28;1421;140951;1409;14
900901;25;1421;140953;1409;14
900102;27;1421;141050;1410;14
900203;32;1422;141150;1411;14
204;28;1423;141250;1412;14
202;26;1423;141250;1412;14
4804;27;1519;150150;1501;15
3501;35;1519;150150;1501;15
4204;31;1519;150150;1501;15
1303;32;1519;150150;1501;15
901702;42;1522;150150;1501;15
901201;25;1522;150150;1501;15
2501;28;1519;150150;1501;15
3202;41;1519;150150;1501;15
1101;34;1519;150150;1501;15
302;25;1519;150150;1501;15
1104;25;1519;150150;1501;15
2105;28;1519;150150;1501;15
3901;35;1519;150150;1501;15
4202;27;1519;150150;1501;15
901001;25;1523;150150;1501;15
2404;37;1519;150150;1501;15
801;29;1519;150150;1501;15
900801;34;1522;150150;1501;15
2004;32;1519;150150;1501;15
900602;26;1521;150151;1501;15
900501;35;1521;150151;1501;15
901201;28;1521;150153;1501;15
900502;27;1521;150153;1501;15
900301;34;1521;150153;1501;15
901101;42;1521;150153;1501;15
102;29;1522;150154;1501;15
900301;25;1521;150155;1501;15
900804;31;1521;150155;1501;15
900501;35;1522;150156;1501;15
900901;32;1522;150350;1503;15
705;26;1519;150350;1503;15
606;34;1519;150350;1503;15
900503;27;1522;150352;1503;15
901801;31;1522;150352;1503;15
104;31;1523;150352;1503;15
900601;28;1522;150352;1503;15
900203;32;1521;150354;1503;15
900403;41;1521;150354;1503;15
900103;29;1521;150354;1503;15
900502;37;1521;150354;1503;15
602;31;1519;150450;1504;15
304;26;1519;150450;1504;15
501;42;1519;150450;1504;15
503;42;1519;150450;1504;15
207;41;1519;150450;1504;15
701;37;1519;150450;1504;15
404;29;1519;150450;1504;15
101;41;1522;150453;1504;15
102;26;1522;150453;1504;15
900201;37;1522;150454;1504;15
104;28;1523;150454;1504;15
302;41;1523;150750;1507;15
303;32;1523;150750;1507;15
106;29;1523;150750;1507;15
105;37;1523;150750;1507;15
206;27;1523;150754;1507;15
202;35;1523;150754;1507;15
900102;26;1523;150754;1507;15
206;34;1523;150950;1509;15
101;42;1523;150950;1509;15
2907;28;1613;160150;1601;16
3001;37;1612;160150;1601;16
2003;32;1611;160150;1601;16
1903;42;1613;160150;1601;16
5503;41;1613;160150;1601;16
3802;29;1611;160150;1601;16
103;27;1613;160150;1601;16
3205;41;1611;160150;1601;16
4202;31;1612;160150;1601;16
900305;27;1622;160150;1601;16
3103;37;1613;160150;1601;16
3202;37;1611;160150;1601;16
3201;27;1611;160150;1601;16
5202;35;1612;160150;1601;16
404;34;1612;160150;1601;16
2202;34;1611;160150;1601;16
2305;34;1613;160150;1601;16
2304;31;1613;160150;1601;16
705;32;1613;160150;1601;16
1601;26;1612;160150;1601;16
2908;29;1613;160150;1601;16
105;35;1613;160150;1601;16
5401;25;1613;160150;1601;16
900201;34;1623;160150;1601;16
900202;28;1623;160150;1601;16
900502;41;1622;160150;1601;16
601;25;1612;160150;1601;16
6005;29;1612;160150;1601;16
900802;29;1622;160150;1601;16
900203;26;1623;160150;1601;16
1802;25;1611;160150;1601;16
5005;26;1611;160150;1601;16
2806;26;1613;160150;1601;16
900503;35;1622;160150;1601;16
900103;26;1621;160154;1601;16
900101;41;1621;160154;1601;16
900202;37;1622;160155;1601;16
900402;32;1621;160156;1601;16
900902;29;1621;160156;1601;16
101;25;1621;160161;1601;16
900401;27;1621;160161;1601;16
900702;37;1621;160162;1601;16
901002;28;1621;160162;1601;16
901101;31;1621;160162;1601;16
201;29;1623;160163;1601;16
900202;42;1621;160163;1601;16
900401;42;1622;160163;1601;16
900901;27;1623;160163;1601;16
900402;32;1622;160165;1601;16
900301;26;1622;160165;1601;16
102;25;1623;160165;1601;16
900401;31;1622;160165;1601;16
205;37;1623;160250;1602;16
900202;34;1622;160250;1602;16
202;41;1623;160250;1602;16
1002;42;1612;160252;1602;16
802;31;1611;160252;1602;16
301;35;1611;160252;1602;16
502;42;1611;160252;1602;16
1001;41;1612;160252;1602;16
1003;32;1612;160252;1602;16
602;27;1612;160252;1602;16
404;28;1612;160252;1602;16
900101;32;1623;160252;1602;16
102;28;1611;160252;1602;16
900802;25;1622;160252;1602;16
402;42;1623;160350;1603;16
303;31;1623;160350;1603;16
107;35;1623;160450;1604;16
900601;34;1621;160451;1604;16
900503;28;1622;160451;1604;16
900401;35;1621;160451;1604;16
189404;27;2511;170150;1701;17
342401;35;2512;170150;1701;17
120102;28;2513;170150;1701;17
171104;25;2511;170150;1701;17
177609;41;2511;170150;1701;17
263702;42;2513;170150;1701;17
148003;35;2512;170150;1701;17
385303;32;2512;170150;1701;17
397502;35;2513;170150;1701;17
355101;42;2512;170150;1701;17
297101;27;2513;170150;1701;17
64601;28;2512;170150;1701;17
155704;34;2512;170150;1701;17
282003;29;2512;170150;1701;17
374103;28;2512;170150;1701;17
34502;26;2512;170150;1701;17
333002;42;2513;170150;1701;17
62201;28;2512;170150;1701;17
150001;31;2513;170150;1701;17
302701;37;2512;170150;1701;17
357503;31;2512;170150;1701;17
394702;31;2513;170150;1701;17
49803;25;2511;170150;1701;17
396202;32;2513;170150;1701;17
124002;34;2511;170150;1701;17
336402;37;2512;170150;1701;17
102301;31;2512;170150;1701;17
207603;29;2513;170150;1701;17
340202;41;2513;170150;1701;17
129604;42;2511;170150;1701;17
134603;25;2511;170150;1701;17
394502;25;2512;170150;1701;17
108801;27;2511;170150;1701;17
370704;27;2512;170150;1701;17
45103;26;2512;170150;1701;17
59102;29;2513;170150;1701;17
155202;32;2511;170150;1701;17
46103;28;2512;170150;1701;17
261901;31;2511;170150;1701;17
26905;41;2513;170150;1701;17
245402;28;2511;170150;1701;17
335703;35;2513;170150;1701;17
354701;37;2513;170150;1701;17
22001;27;2513;170150;1701;17
47101;35;2511;170150;1701;17
130403;42;2511;170150;1701;17
385001;42;2512;170150;1701;17
140503;41;2511;170150;1701;17
202603;32;2511;170150;1701;17
87901;32;2513;170150;1701;17
367004;32;2513;170150;1701;17
144402;35;2511;170150;1701;17
221901;37;2511;170150;1701;17
305503;27;2512;170150;1701;17
390304;31;2512;170150;1701;17
902002;26;1721;170150;1701;17
387002;32;2512;170150;1701;17
120002;34;2512;170150;1701;17
276104;37;2512;170150;1701;17
358503;41;2513;170150;1701;17
83601;35;2511;170150;1701;17
94202;34;2512;170150;1701;17
210503;28;2511;170150;1701;17
221802;26;2512;170150;1701;17
333003;42;2513;170150;1701;17
41902;37;2511;170150;1701;17
182802;32;2511;170150;1701;17
33202;42;2513;170150;1701;17
282803;28;2511;170150;1701;17
115202;31;2513;170150;1701;17
216206;28;2511;170150;1701;17
267102;29;2512;170150;1701;17
380002;34;2512;170150;1701;17
54304;41;2513;170150;1701;17
392503;31;2513;170150;1701;17
394301;42;2512;170150;1701;17
146717;28;2511;170150;1701;17
359101;29;2512;170150;1701;17
46808;34;2513;170150;1701;17
144002;26;2511;170150;1701;17
196907;31;2513;170150;1701;17
16403;32;2512;170150;1701;17
175101;42;2513;170150;1701;17
366402;25;2513;170150;1701;17
84303;35;2513;170150;1701;17
217603;27;2512;170150;1701;17
332802;29;2513;170150;1701;17
156401;37;2512;170150;1701;17
16003;35;2513;170150;1701;17
44102;35;2512;170150;1701;17
173705;26;2511;170150;1701;17
144503;25;2513;170150;1701;17
81509;29;2511;170150;1701;17
62204;25;2512;170150;1701;17
101101;26;2511;170150;1701;17
120802;25;2513;170150;1701;17
257308;31;2511;170150;1701;17
319202;37;2512;170150;1701;17
176502;29;2511;170150;1701;17
63002;25;2513;170150;1701;17
335302;34;2513;170150;1701;17
64201;26;2513;170150;1701;17
233102;41;2512;170150;1701;17
331301;25;2512;170150;1701;17
24003;31;2511;170150;1701;17
119604;27;2512;170150;1701;17
174103;37;2511;170150;1701;17
54306;27;2513;170150;1701;17
207301;29;2511;170150;1701;17
59807;31;2512;170150;1701;17
101103;25;2511;170150;1701;17
176403;29;2511;170150;1701;17
339903;29;2512;170150;1701;17
82802;26;2513;170150;1701;17
106801;41;2513;170150;1701;17
273901;42;2512;170150;1701;17
44602;37;2511;170150;1701;17
191902;41;2511;170150;1701;17
17105;28;2511;170150;1701;17
178203;41;2512;170150;1701;17
8201;25;2512;170150;1701;17
74402;31;2512;170150;1701;17
108902;42;2511;170150;1701;17
289101;31;2512;170150;1701;17
387811;34;2511;170150;1701;17
146307;29;2513;170150;1701;17
164401;27;2512;170150;1701;17
292303;42;2511;170150;1701;17
343003;28;2513;170150;1701;17
84401;37;2513;170150;1701;17
332404;35;2513;170150;1701;17
364201;29;2512;170150;1701;17
100104;29;2513;170150;1701;17
288601;29;2512;170150;1701;17
219204;41;2512;170150;1701;17
316201;27;2511;170150;1701;17
372203;35;2512;170150;1701;17
9701;28;2512;170150;1701;17
287704;42;2512;170150;1701;17
369902;35;2512;170150;1701;17
7601;27;2511;170150;1701;17
302802;37;2512;170150;1701;17
183503;41;2511;170150;1701;17
214401;32;2512;170150;1701;17
271504;34;2512;170150;1701;17
176302;37;2511;170150;1701;17
22803;26;2511;170150;1701;17
124401;35;2511;170150;1701;17
125806;41;2511;170150;1701;17
141503;41;2511;170150;1701;17
383201;42;2512;170150;1701;17
47103;26;2511;170150;1701;17
14001;27;2512;170150;1701;17
35802;37;2513;170150;1701;17
70006;27;2513;170150;1701;17
165601;29;2511;170150;1701;17
242801;41;2513;170150;1701;17
254201;37;2512;170150;1701;17
200101;42;2511;170150;1701;17
398602;37;2512;170150;1701;17
51703;42;2511;170150;1701;17
228602;41;2511;170150;1701;17
193407;29;2511;170150;1701;17
56701;25;2512;170150;1701;17
259901;35;2511;170150;1701;17
294502;25;2511;170150;1701;17
309901;26;2512;170150;1701;17
9804;29;2512;170150;1701;17
368801;28;2513;170150;1701;17
88702;42;2513;170150;1701;17
212504;34;2512;170150;1701;17
391104;28;2512;170150;1701;17
364703;35;2512;170150;1701;17
398102;42;2512;170150;1701;17
238207;34;2513;170150;1701;17
109303;42;2512;170150;1701;17
159501;41;2511;170150;1701;17
239501;42;2512;170150;1701;17
388801;29;2512;170150;1701;17
99202;25;2512;170150;1701;17
78403;34;2513;170150;1701;17
334902;29;2512;170150;1701;17
86201;34;2511;170150;1701;17
194707;25;2511;170150;1701;17
356903;35;2513;170150;1701;17
173803;32;2511;170150;1701;17
211802;32;2511;170150;1701;17
282403;28;2512;170150;1701;17
174501;37;2511;170150;1701;17
223206;31;2512;170150;1701;17
18405;34;2511;170150;1701;17
73304;27;2513;170150;1701;17
333101;37;2513;170150;1701;17
379903;27;2512;170150;1701;17
191404;37;2511;170150;1701;17
353504;27;2513;170150;1701;17
389803;31;2511;170150;1701;17
43601;35;2512;170150;1701;17
54902;42;2513;170150;1701;17
154503;34;2511;170150;1701;17
63702;28;2513;170150;1701;17
191203;32;2513;170150;1701;17
174702;27;2511;170150;1701;17
218002;42;2512;170150;1701;17
265403;41;2512;170150;1701;17
190801;32;2511;170150;1701;17
196601;32;2511;170150;1701;17
46510;31;2511;170150;1701;17
113601;32;2512;170150;1701;17
145601;34;2511;170150;1701;17
375601;27;2512;170150;1701;17
93703;27;2512;170150;1701;17
199103;28;2513;170150;1701;17
3501;28;2511;170150;1701;17
137501;25;2511;170150;1701;17
180802;35;2512;170150;1701;17
210301;35;2511;170150;1701;17
276101;37;2512;170150;1701;17
305802;31;2513;170150;1701;17
335601;26;2512;170150;1701;17
40701;25;2511;170150;1701;17
208608;29;2511;170150;1701;17
49402;41;2512;170150;1701;17
163706;25;2512;170150;1701;17
164302;41;2511;170150;1701;17
34007;26;2511;170150;1701;17
245103;34;2513;170150;1701;17
358201;29;2511;170150;1701;17
96601;35;2513;170150;1701;17
161803;32;2511;170150;1701;17
299302;26;2512;170150;1701;17
366601;25;2512;170150;1701;17
346802;28;2513;170150;1701;17
115002;37;2511;170150;1701;17
150102;29;2511;170150;1701;17
188102;29;2512;170150;1701;17
313303;27;2513;170150;1701;17
16001;37;2513;170150;1701;17
233002;42;2511;170150;1701;17
390701;27;2513;170150;1701;17
145803;34;2513;170150;1701;17
268701;27;2511;170150;1701;17
77804;34;2512;170150;1701;17
313801;29;2512;170150;1701;17
353905;25;2513;170150;1701;17
78702;31;2512;170150;1701;17
356002;41;2512;170150;1701;17
389905;26;2513;170150;1701;17
64702;28;2512;170150;1701;17
212706;26;2511;170150;1701;17
244603;25;2513;170150;1701;17
344204;42;2512;170150;1701;17
206301;31;2511;170150;1701;17
11703;28;2511;170150;1701;17
84103;34;2513;170150;1701;17
163505;31;2513;170150;1701;17
123701;41;2511;170150;1701;17
317202;25;2512;170150;1701;17
338606;28;2512;170150;1701;17
362901;37;2513;170150;1701;17
384701;41;2512;170150;1701;17
60002;29;2513;170150;1701;17
109002;28;2511;170150;1701;17
244401;26;2511;170150;1701;17
8701;35;2512;170150;1701;17
83201;26;2512;170150;1701;17
287801;29;2513;170150;1701;17
30002;26;2513;170150;1701;17
43002;42;2513;170150;1701;17
316802;26;2511;170150;1701;17
167604;41;2513;170150;1701;17
344104;42;2511;170150;1701;17
182801;34;2511;170150;1701;17
211401;28;2513;170150;1701;17
261905;37;2511;170150;1701;17
374106;42;2512;170150;1701;17
382004;35;2512;170150;1701;17
74503;42;2512;170150;1701;17
27601;26;2512;170150;1701;17
87401;27;2512;170150;1701;17
100101;29;2513;170150;1701;17
259803;42;2513;170150;1701;17
298203;27;2512;170150;1701;17
20303;32;2511;170150;1701;17
50001;41;2511;170150;1701;17
90303;32;2512;170150;1701;17
240204;26;2511;170150;1701;17
172303;27;2511;170150;1701;17
89602;41;2512;170150;1701;17
358701;26;2511;170150;1701;17
16802;26;2512;170150;1701;17
26502;28;2513;170150;1701;17
215004;35;2511;170150;1701;17
289806;42;2511;170150;1701;17
66401;42;2511;170150;1701;17
278203;28;2512;170150;1701;17
75001;41;2513;170150;1701;17
94001;34;2511;170150;1701;17
208503;34;2511;170150;1701;17
124801;41;2511;170150;1701;17
150806;25;2511;170150;1701;17
162202;29;2511;170150;1701;17
15302;26;2513;170150;1701;17
121702;29;2511;170150;1701;17
376601;31;2513;170150;1701;17
131101;37;2511;170150;1701;17
115601;29;2513;170150;1701;17
228201;32;2512;170150;1701;17
336503;32;2513;170150;1701;17
285602;25;2511;170150;1701;17
326301;27;2511;170150;1701;17
329101;34;2512;170150;1701;17
349802;34;2512;170150;1701;17
88402;31;2511;170150;1701;17
214501;41;2512;170150;1701;17
370201;34;2512;170150;1701;17
17001;26;2512;170150;1701;17
29003;25;2512;170150;1701;17
64203;37;2513;170150;1701;17
300204;37;2511;170150;1701;17
63102;35;2512;170150;1701;17
215902;28;2511;170150;1701;17
257103;34;2513;170150;1701;17
80603;34;2512;170150;1701;17
117202;34;2512;170150;1701;17
188602;35;2511;170150;1701;17
317103;41;2512;170150;1701;17
355802;32;2512;170150;1701;17
365802;27;2513;170150;1701;17
145502;32;2511;170150;1701;17
173802;27;2511;170150;1701;17
309703;32;2513;170150;1701;17
8102;29;2512;170150;1701;17
173001;37;2511;170150;1701;17
202107;31;2511;170150;1701;17
92701;37;2512;170150;1701;17
297102;35;2513;170150;1701;17
59902;37;2513;170150;1701;17
133501;31;2511;170150;1701;17
303604;31;2512;170150;1701;17
338904;27;2512;170150;1701;17
317602;32;2512;170150;1701;17
234704;25;2512;170150;1701;17
173801;27;2511;170150;1701;17
350501;37;2512;170150;1701;17
303;25;2512;170150;1701;17
77703;37;2512;170150;1701;17
112302;35;2512;170150;1701;17
129908;35;2511;170150;1701;17
284204;25;2511;170150;1701;17
901701;34;1721;170150;1701;17
126904;28;2513;170150;1701;17
48403;29;2511;170150;1701;17
60903;31;2512;170150;1701;17
115501;34;2513;170150;1701;17
273104;26;2512;170150;1701;17
60301;34;2512;170150;1701;17
93204;32;2512;170150;1701;17
320205;28;2511;170150;1701;17
126002;32;2511;170150;1701;17
178301;25;2513;170150;1701;17
212507;27;2512;170150;1701;17
383303;26;2513;170150;1701;17
101701;32;2512;170150;1701;17
179004;31;2511;170150;1701;17
194503;34;2511;170150;1701;17
17701;37;2512;170150;1701;17
361302;31;2512;170150;1701;17
14801;35;2512;170150;1701;17
206703;35;2511;170150;1701;17
213203;31;2511;170150;1701;17
248404;37;2513;170150;1701;17
309702;26;2513;170150;1701;17
320204;42;2511;170150;1701;17
7604;34;2511;170150;1701;17
70102;32;2513;170150;1701;17
107801;28;2512;170150;1701;17
148302;32;2513;170150;1701;17
296201;41;2512;170150;1701;17
294202;32;2512;170150;1701;17
327704;25;2512;170150;1701;17
396201;26;2513;170150;1701;17
103902;28;2512;170150;1701;17
131202;35;2511;170150;1701;17
7703;41;2512;170150;1701;17
169416;27;2511;170150;1701;17
346702;35;2513;170150;1701;17
23904;41;2513;170150;1701;17
350302;25;2513;170150;1701;17
123601;35;2511;170150;1701;17
298401;31;2512;170150;1701;17
88607;32;2513;170150;1701;17
394903;29;2512;170150;1701;17
22302;31;2511;170150;1701;17
133101;27;2511;170150;1701;17
381403;25;2513;170150;1701;17
353702;26;2513;170150;1701;17
390601;32;2512;170150;1701;17
8802;32;2511;170150;1701;17
162302;25;2511;170150;1701;17
281301;26;2512;170150;1701;17
166401;34;2511;170150;1701;17
170804;28;2512;170150;1701;17
312201;31;2512;170150;1701;17
55801;28;2511;170150;1701;17
242103;41;2512;170150;1701;17
282404;26;2512;170150;1701;17
192001;42;2511;170150;1701;17
154202;26;2511;170150;1701;17
392505;31;2513;170150;1701;17
900103;27;1723;170151;1701;17
901601;26;1722;170151;1701;17
903201;37;1722;170152;1701;17
